Business Type,Cargo Type,Total Weight,Date Time,Season,Profit %,Destination,Region Type
Electronics,Security Cameras,1025,27-10-2016 15:17,Winter,9,Nigeria,Africa
Electronics,Security Cameras,575,27-10-2016 15:17,Winter,17,Nigeria,Africa
Electronics,Security Cameras,850,27-10-2016 15:17,Winter,6,Nigeria,Africa
Electronics,Security Cameras,525,08-12-2016 06:13,Winter,25,China,Asia
Electronics,Security Cameras,1050,08-12-2016 06:13,Winter,12,China,Asia
Electronics,Security Cameras,1175,08-12-2016 06:13,Winter,14,China,Asia
Electronics,Security Cameras,775,08-12-2016 06:13,Winter,9,China,Asia
Electronics,Security Cameras,500,08-12-2016 06:13,Winter,14,China,Asia
Electronics,Security Cameras,600,16-10-2016 01:46,Winter,22,South Africa,Africa
Electronics,Security Cameras,800,16-10-2016 01:46,Winter,5,South Africa,Africa
Electronics,Security Cameras,525,16-10-2016 01:46,Winter,16,South Africa,Africa
Electronics,Security Cameras,1050,16-10-2016 01:46,Winter,23,South Africa,Africa
Electronics,Security Cameras,1025,16-10-2016 01:46,Winter,20,South Africa,Africa
Electronics,Security Cameras,950,19-08-2016 06:40,Rainy,19,South Africa,Africa
Electronics,Security Cameras,775,19-08-2016 06:40,Rainy,19,South Africa,Africa
Electronics,Security Cameras,750,19-08-2016 06:40,Rainy,8,South Africa,Africa
Electronics,Security Cameras,1100,19-08-2016 06:40,Rainy,10,South Africa,Africa
Electronics,Security Cameras,1100,19-08-2016 06:40,Rainy,22,South Africa,Africa
Electronics,Security Cameras,1125,20-01-2016 02:03,Winter,17,Nigeria,Africa
Electronics,Security Cameras,650,20-01-2016 02:03,Winter,15,Nigeria,Africa
Electronics,Security Cameras,775,20-01-2016 02:03,Winter,25,Nigeria,Africa
Electronics,Security Cameras,1050,20-01-2016 02:03,Winter,19,Nigeria,Africa
Electronics,Security Cameras,1225,20-01-2016 02:03,Winter,23,Nigeria,Africa
Electronics,Security Cameras,775,26-01-2016 01:56,Winter,19,Kenya,Africa
Electronics,Security Cameras,500,26-01-2016 01:56,Winter,9,Kenya,Africa
Electronics,Security Cameras,1200,26-01-2016 01:56,Winter,15,Kenya,Africa
Electronics,Security Cameras,1050,26-01-2016 01:56,Winter,24,Kenya,Africa
Electronics,Security Cameras,600,26-01-2016 01:56,Winter,11,Kenya,Africa
Electronics,Security Cameras,825,15-08-2016 12:55,Rainy,23,China,Asia
Electronics,Security Cameras,1075,15-08-2016 12:55,Rainy,10,China,Asia
Electronics,Security Cameras,1225,15-08-2016 12:55,Rainy,21,China,Asia
Electronics,Security Cameras,700,15-08-2016 12:55,Rainy,25,China,Asia
Electronics,Security Cameras,1125,15-08-2016 12:55,Rainy,6,China,Asia
Electronics,Security Cameras,1000,24-07-2016 23:45,Rainy,18,South Africa,Africa
Electronics,Security Cameras,775,24-07-2016 23:45,Rainy,25,South Africa,Africa
Electronics,Security Cameras,1125,24-07-2016 23:45,Rainy,8,South Africa,Africa
Electronics,Security Cameras,675,24-07-2016 23:45,Rainy,10,South Africa,Africa
Electronics,Security Cameras,1175,24-07-2016 23:45,Rainy,5,South Africa,Africa
Electronics,Security Cameras,1050,21-03-2016 12:16,Summer,7,Kenya,Europe
Electronics,Security Cameras,875,21-03-2016 12:16,Summer,23,Kenya,Europe
Electronics,Security Cameras,850,21-03-2016 12:16,Summer,11,Kenya,Europe
Electronics,Security Cameras,1075,21-03-2016 12:16,Summer,7,Kenya,Europe
Electronics,Security Cameras,1050,21-03-2016 12:16,Summer,14,Kenya,Europe
Electronics,Security Cameras,925,03-11-2016 03:23,Winter,24,Nigeria,America
Electronics,Security Cameras,850,03-11-2016 03:23,Winter,11,Nigeria,America
Electronics,Security Cameras,725,03-11-2016 03:23,Winter,5,Nigeria,America
Electronics,Security Cameras,925,03-11-2016 03:23,Winter,18,Nigeria,America
Electronics,Security Cameras,675,03-11-2016 03:23,Winter,7,Nigeria,America
Electronics,Camera Accessories,1000,01-02-2016 22:46,Summer,8,Morocco,Asia
Electronics,Camera Accessories,1225,01-02-2016 22:46,Summer,7,Morocco,Asia
Electronics,Camera Accessories,775,01-02-2016 22:46,Summer,18,Morocco,Asia
Electronics,Camera Accessories,875,01-02-2016 22:46,Summer,23,Morocco,Asia
Electronics,Camera Accessories,775,01-02-2016 22:46,Summer,7,Morocco,Asia
Electronics,Camera Accessories,900,24-10-2016 17:54,Winter,19,South Africa,Africa
Electronics,Camera Accessories,1025,24-10-2016 17:54,Winter,18,South Africa,Africa
Electronics,Camera Accessories,1225,24-10-2016 17:54,Winter,19,South Africa,Africa
Electronics,Camera Accessories,675,24-10-2016 17:54,Winter,9,South Africa,Africa
Electronics,Camera Accessories,1200,24-10-2016 17:54,Winter,14,South Africa,Africa
Electronics,Camera Accessories,1025,20-10-2016 17:33,Winter,7,China,Australia
Electronics,Camera Accessories,500,20-10-2016 17:33,Winter,8,China,Australia
Electronics,Camera Accessories,725,20-10-2016 17:33,Winter,5,China,Australia
Electronics,Camera Accessories,1200,20-10-2016 17:33,Winter,11,China,Australia
Electronics,Camera Accessories,1050,20-10-2016 17:33,Winter,8,China,Australia
Electronics,Camera Accessories,975,12-06-2016 16:35,Rainy,24,Nigeria,America
Electronics,Camera Accessories,825,12-06-2016 16:35,Rainy,18,Nigeria,America
Electronics,Camera Accessories,1225,12-06-2016 16:35,Rainy,15,Nigeria,America
Electronics,Camera Accessories,600,12-06-2016 16:35,Rainy,7,Nigeria,America
Electronics,Camera Accessories,500,12-06-2016 16:35,Rainy,18,Nigeria,America
Electronics,Camera Accessories,1025,14-04-2016 04:54,Summer,13,Nigeria,America
Electronics,Camera Accessories,975,14-04-2016 04:54,Summer,8,Nigeria,America
Electronics,Camera Accessories,800,14-04-2016 04:54,Summer,14,Nigeria,America
Electronics,Camera Accessories,1050,14-04-2016 04:54,Summer,14,Nigeria,America
Electronics,Camera Accessories,675,14-04-2016 04:54,Summer,11,Nigeria,America
Electronics,Camera Accessories,800,23-04-2016 05:49,Summer,11,Kenya,Europe
Electronics,Camera Accessories,1225,23-04-2016 05:49,Summer,16,Kenya,Europe
Electronics,Camera Accessories,725,23-04-2016 05:49,Summer,17,Kenya,Europe
Electronics,Camera Accessories,650,23-04-2016 05:49,Summer,23,Kenya,Europe
Electronics,Camera Accessories,1050,23-04-2016 05:49,Summer,17,Kenya,Europe
Electronics,Camera Accessories,525,22-02-2016 09:42,Summer,11,Nigeria,America
Electronics,Camera Accessories,1050,22-02-2016 09:42,Summer,19,Nigeria,America
Electronics,Camera Accessories,1075,22-02-2016 09:42,Summer,25,Nigeria,America
Electronics,Camera Accessories,750,22-02-2016 09:42,Summer,6,Nigeria,America
Electronics,Camera Accessories,875,22-02-2016 09:42,Summer,20,Nigeria,America
Electronics,Camera Accessories,625,20-11-2016 15:06,Winter,18,Morocco,Asia
Electronics,Camera Accessories,725,20-11-2016 15:06,Winter,6,Morocco,Asia
Electronics,Camera Accessories,1000,20-11-2016 15:06,Winter,11,Morocco,Asia
Electronics,Camera Accessories,1200,20-11-2016 15:06,Winter,17,Morocco,Asia
Electronics,Camera Accessories,875,20-11-2016 15:06,Winter,25,Morocco,Asia
Electronics,Camera Accessories,575,01-10-2016 00:33,Winter,24,South Africa,Africa
Electronics,Camera Accessories,1150,01-10-2016 00:33,Winter,13,South Africa,Africa
Electronics,Camera Accessories,575,01-10-2016 00:33,Winter,21,South Africa,Africa
Electronics,Camera Accessories,850,01-10-2016 00:33,Winter,10,South Africa,Africa
Electronics,Camera Accessories,975,01-10-2016 00:33,Winter,7,South Africa,Africa
Electronics,Camera Accessories,1175,29-06-2016 07:30,Rainy,14,Nigeria,America
Electronics,Camera Accessories,575,29-06-2016 07:30,Rainy,13,Nigeria,America
Electronics,Camera Accessories,675,29-06-2016 07:30,Rainy,20,Nigeria,America
Electronics,Camera Accessories,625,29-06-2016 07:30,Rainy,8,Nigeria,America
Electronics,Camera Accessories,1025,29-06-2016 07:30,Rainy,6,Nigeria,America
Electronics,Musical Instruments & Professional Audio,900,11-01-2016 02:48,Winter,15,China,Australia
Electronics,Musical Instruments & Professional Audio,1100,11-01-2016 02:48,Winter,18,China,Australia
Electronics,Musical Instruments & Professional Audio,1125,11-01-2016 02:48,Winter,17,China,Australia
Electronics,Musical Instruments & Professional Audio,825,11-01-2016 02:48,Winter,8,China,Australia
Electronics,Musical Instruments & Professional Audio,1225,11-01-2016 02:48,Winter,17,China,Australia
Electronics,Musical Instruments & Professional Audio,950,23-11-2016 12:57,Winter,11,Nigeria,America
Electronics,Musical Instruments & Professional Audio,1200,23-11-2016 12:57,Winter,12,Nigeria,America
Electronics,Musical Instruments & Professional Audio,875,23-11-2016 12:57,Winter,15,Nigeria,America
Electronics,Musical Instruments & Professional Audio,675,23-11-2016 12:57,Winter,15,Nigeria,America
Electronics,Musical Instruments & Professional Audio,900,23-11-2016 12:57,Winter,24,Nigeria,America
Electronics,Musical Instruments & Professional Audio,1150,06-02-2016 15:46,Summer,15,South Africa,Africa
Electronics,Musical Instruments & Professional Audio,950,06-02-2016 15:46,Summer,22,South Africa,Africa
Electronics,Musical Instruments & Professional Audio,1125,06-02-2016 15:46,Summer,11,South Africa,Africa
Electronics,Musical Instruments & Professional Audio,775,06-02-2016 15:46,Summer,7,South Africa,Africa
Electronics,Musical Instruments & Professional Audio,850,06-02-2016 15:46,Summer,18,South Africa,Africa
Electronics,Musical Instruments & Professional Audio,950,25-12-2016 10:33,Winter,16,South Africa,Africa
Electronics,Musical Instruments & Professional Audio,650,25-12-2016 10:33,Winter,14,South Africa,Africa
Electronics,Musical Instruments & Professional Audio,1025,25-12-2016 10:33,Winter,7,South Africa,Africa
Electronics,Musical Instruments & Professional Audio,675,25-12-2016 10:33,Winter,22,South Africa,Africa
Electronics,Musical Instruments & Professional Audio,1100,25-12-2016 10:33,Winter,20,South Africa,Africa
Electronics,Musical Instruments & Professional Audio,550,06-03-2016 17:43,Summer,18,Kenya,Europe
Electronics,Musical Instruments & Professional Audio,1125,06-03-2016 17:43,Summer,24,Kenya,Europe
Electronics,Musical Instruments & Professional Audio,1025,06-03-2016 17:43,Summer,23,Kenya,Europe
Electronics,Musical Instruments & Professional Audio,1200,06-03-2016 17:43,Summer,12,Kenya,Europe
Electronics,Musical Instruments & Professional Audio,775,06-03-2016 17:43,Summer,12,Kenya,Europe
Electronics,Musical Instruments & Professional Audio,900,13-10-2016 18:12,Winter,8,Nigeria,America
Electronics,Musical Instruments & Professional Audio,850,13-10-2016 18:12,Winter,10,Nigeria,America
Electronics,Musical Instruments & Professional Audio,1050,13-10-2016 18:12,Winter,24,Nigeria,America
Electronics,Musical Instruments & Professional Audio,550,13-10-2016 18:12,Winter,7,Nigeria,America
Electronics,Musical Instruments & Professional Audio,500,13-10-2016 18:12,Winter,15,Nigeria,America
Electronics,Musical Instruments & Professional Audio,1150,03-10-2016 18:13,Winter,7,Morocco,Asia
Electronics,Musical Instruments & Professional Audio,625,03-10-2016 18:13,Winter,16,Morocco,Asia
Electronics,Musical Instruments & Professional Audio,825,03-10-2016 18:13,Winter,15,Morocco,Asia
Electronics,Musical Instruments & Professional Audio,975,03-10-2016 18:13,Winter,13,Morocco,Asia
Electronics,Musical Instruments & Professional Audio,925,03-10-2016 18:13,Winter,6,Morocco,Asia
Electronics,Musical Instruments & Professional Audio,850,05-07-2016 05:56,Rainy,11,South Africa,Africa
Electronics,Musical Instruments & Professional Audio,650,05-07-2016 05:56,Rainy,8,South Africa,Africa
Electronics,Musical Instruments & Professional Audio,950,05-07-2016 05:56,Rainy,23,South Africa,Africa
Electronics,Musical Instruments & Professional Audio,1150,05-07-2016 05:56,Rainy,5,South Africa,Africa
Electronics,Musical Instruments & Professional Audio,525,05-07-2016 05:56,Rainy,18,South Africa,Africa
Electronics,Musical Instruments & Professional Audio,1100,16-08-2016 12:21,Rainy,20,South Africa,Africa
Electronics,Musical Instruments & Professional Audio,675,16-08-2016 12:21,Rainy,9,South Africa,Africa
Electronics,Musical Instruments & Professional Audio,500,16-08-2016 12:21,Rainy,14,South Africa,Africa
Electronics,Musical Instruments & Professional Audio,1200,16-08-2016 12:21,Rainy,13,South Africa,Africa
Electronics,Musical Instruments & Professional Audio,550,16-08-2016 12:21,Rainy,11,South Africa,Africa
Electronics,Musical Instruments & Professional Audio,1100,19-07-2016 07:54,Rainy,13,China,Australia
Electronics,Musical Instruments & Professional Audio,675,19-07-2016 07:54,Rainy,6,China,Australia
Electronics,Musical Instruments & Professional Audio,600,19-07-2016 07:54,Rainy,12,China,Australia
Electronics,Musical Instruments & Professional Audio,950,19-07-2016 07:54,Rainy,7,China,Australia
Electronics,Musical Instruments & Professional Audio,1050,19-07-2016 07:54,Rainy,21,China,Australia
Electronics,Gaming Consoles,625,17-02-2016 15:35,Summer,12,Morocco,Asia
Electronics,Gaming Consoles,925,17-02-2016 15:35,Summer,15,Morocco,Asia
Electronics,Gaming Consoles,1150,17-02-2016 15:35,Summer,11,Morocco,Asia
Electronics,Gaming Consoles,750,17-02-2016 15:35,Summer,12,Morocco,Asia
Electronics,Gaming Consoles,850,17-02-2016 15:35,Summer,7,Morocco,Asia
Electronics,Gaming Consoles,1150,21-06-2016 12:06,Rainy,18,South Africa,Africa
Electronics,Gaming Consoles,1225,21-06-2016 12:06,Rainy,24,South Africa,Africa
Electronics,Gaming Consoles,1150,21-06-2016 12:06,Rainy,21,South Africa,Africa
Electronics,Gaming Consoles,525,21-06-2016 12:06,Rainy,8,South Africa,Africa
Electronics,Gaming Consoles,650,21-06-2016 12:06,Rainy,19,South Africa,Africa
Electronics,Gaming Consoles,575,31-05-2016 16:47,Summer,16,South Africa,Africa
Electronics,Gaming Consoles,1050,31-05-2016 16:47,Summer,9,South Africa,Africa
Electronics,Gaming Consoles,1175,31-05-2016 16:47,Summer,12,South Africa,Africa
Electronics,Gaming Consoles,850,31-05-2016 16:47,Summer,15,South Africa,Africa
Electronics,Gaming Consoles,825,31-05-2016 16:47,Summer,6,South Africa,Africa
Electronics,Gaming Consoles,1125,04-08-2016 04:20,Rainy,25,China,Australia
Electronics,Gaming Consoles,500,04-08-2016 04:20,Rainy,18,China,Australia
Electronics,Gaming Consoles,1125,04-08-2016 04:20,Rainy,10,China,Australia
Electronics,Gaming Consoles,1050,04-08-2016 04:20,Rainy,16,China,Australia
Electronics,Gaming Consoles,1175,04-08-2016 04:20,Rainy,6,China,Australia
Electronics,Gaming Consoles,550,03-07-2016 14:29,Rainy,11,Nigeria,America
Electronics,Gaming Consoles,975,03-07-2016 14:29,Rainy,15,Nigeria,America
Electronics,Gaming Consoles,500,03-07-2016 14:29,Rainy,9,Nigeria,America
Electronics,Gaming Consoles,1200,03-07-2016 14:29,Rainy,17,Nigeria,America
Electronics,Gaming Consoles,700,03-07-2016 14:29,Rainy,9,Nigeria,America
Electronics,Gaming Consoles,700,11-10-2016 18:20,Winter,25,Kenya,Europe
Electronics,Gaming Consoles,575,11-10-2016 18:20,Winter,23,Kenya,Europe
Electronics,Gaming Consoles,1050,11-10-2016 18:20,Winter,19,Kenya,Europe
Electronics,Gaming Consoles,1025,11-10-2016 18:20,Winter,11,Kenya,Europe
Electronics,Gaming Consoles,775,11-10-2016 18:20,Winter,18,Kenya,Europe
Electronics,Gaming Consoles,850,09-04-2016 06:12,Summer,23,Morocco,Asia
Electronics,Gaming Consoles,1150,09-04-2016 06:12,Summer,19,Morocco,Asia
Electronics,Gaming Consoles,650,09-04-2016 06:12,Summer,24,Morocco,Asia
Electronics,Gaming Consoles,900,09-04-2016 06:12,Summer,13,Morocco,Asia
Electronics,Gaming Consoles,1075,09-04-2016 06:12,Summer,8,Morocco,Asia
Electronics,Gaming Consoles,1075,23-10-2016 04:31,Winter,15,Morocco,Asia
Electronics,Gaming Consoles,750,23-10-2016 04:31,Winter,11,Morocco,Asia
Electronics,Gaming Consoles,850,23-10-2016 04:31,Winter,23,Morocco,Asia
Electronics,Gaming Consoles,800,23-10-2016 04:31,Winter,6,Morocco,Asia
Electronics,Gaming Consoles,550,23-10-2016 04:31,Winter,21,Morocco,Asia
Electronics,Gaming Consoles,825,12-09-2016 02:13,Rainy,10,China,Australia
Electronics,Gaming Consoles,650,12-09-2016 02:13,Rainy,23,China,Australia
Electronics,Gaming Consoles,775,12-09-2016 02:13,Rainy,10,China,Australia
Electronics,Gaming Consoles,1075,12-09-2016 02:13,Rainy,8,China,Australia
Electronics,Gaming Consoles,600,12-09-2016 02:13,Rainy,22,China,Australia
Electronics,Gaming Consoles,675,01-09-2016 23:42,Rainy,9,South Africa,Africa
Electronics,Gaming Consoles,800,01-09-2016 23:42,Rainy,13,South Africa,Africa
Electronics,Gaming Consoles,650,01-09-2016 23:42,Rainy,6,South Africa,Africa
Electronics,Gaming Consoles,1200,01-09-2016 23:42,Rainy,18,South Africa,Africa
Electronics,Gaming Consoles,950,01-09-2016 23:42,Rainy,19,South Africa,Africa
Electronics,All Other Electronics,1175,10-02-2016 09:01,Summer,5,South Africa,Africa
Electronics,All Other Electronics,1075,10-02-2016 09:01,Summer,18,South Africa,Africa
Electronics,All Other Electronics,675,10-02-2016 09:01,Summer,13,South Africa,Africa
Electronics,All Other Electronics,1025,10-02-2016 09:01,Summer,16,South Africa,Africa
Electronics,All Other Electronics,1025,10-02-2016 09:01,Summer,8,South Africa,Africa
Electronics,All Other Electronics,900,10-12-2016 00:44,Winter,5,China,Australia
Electronics,All Other Electronics,925,10-12-2016 00:44,Winter,15,China,Australia
Electronics,All Other Electronics,650,10-12-2016 00:44,Winter,16,China,Australia
Electronics,All Other Electronics,1150,10-12-2016 00:44,Winter,22,China,Australia
Electronics,All Other Electronics,500,10-12-2016 00:44,Winter,15,China,Australia
Electronics,All Other Electronics,750,22-03-2016 00:27,Summer,22,Nigeria,America
Electronics,All Other Electronics,975,22-03-2016 00:27,Summer,21,Nigeria,America
Electronics,All Other Electronics,925,22-03-2016 00:27,Summer,17,Nigeria,America
Electronics,All Other Electronics,850,22-03-2016 00:27,Summer,12,Nigeria,America
Electronics,All Other Electronics,625,22-03-2016 00:27,Summer,7,Nigeria,America
Electronics,All Other Electronics,1200,15-08-2016 17:05,Rainy,6,Kenya,Europe
Electronics,All Other Electronics,875,15-08-2016 17:05,Rainy,6,Kenya,Europe
Electronics,All Other Electronics,1150,15-08-2016 17:05,Rainy,16,Kenya,Europe
Electronics,All Other Electronics,1150,15-08-2016 17:05,Rainy,15,Kenya,Europe
Electronics,All Other Electronics,600,15-08-2016 17:05,Rainy,10,Kenya,Europe
Electronics,All Other Electronics,1150,28-06-2016 20:49,Rainy,19,Nigeria,America
Electronics,All Other Electronics,825,28-06-2016 20:49,Rainy,16,Nigeria,America
Electronics,All Other Electronics,625,28-06-2016 20:49,Rainy,16,Nigeria,America
Electronics,All Other Electronics,600,28-06-2016 20:49,Rainy,9,Nigeria,America
Electronics,All Other Electronics,975,28-06-2016 20:49,Rainy,10,Nigeria,America
Electronics,All Other Electronics,1125,21-05-2016 10:25,Summer,19,South Africa,Africa
Electronics,All Other Electronics,625,21-05-2016 10:25,Summer,21,South Africa,Africa
Electronics,All Other Electronics,700,21-05-2016 10:25,Summer,20,South Africa,Africa
Electronics,All Other Electronics,775,21-05-2016 10:25,Summer,18,South Africa,Africa
Electronics,All Other Electronics,825,21-05-2016 10:25,Summer,5,South Africa,Africa
Electronics,All Other Electronics,1050,06-05-2016 23:16,Summer,5,Nigeria,America
Electronics,All Other Electronics,975,06-05-2016 23:16,Summer,5,Nigeria,America
Electronics,All Other Electronics,1050,06-05-2016 23:16,Summer,10,Nigeria,America
Electronics,All Other Electronics,1200,06-05-2016 23:16,Summer,13,Nigeria,America
Electronics,All Other Electronics,900,06-05-2016 23:16,Summer,20,Nigeria,America
Electronics,All Other Electronics,900,13-09-2016 13:16,Rainy,25,Morocco,Asia
Electronics,All Other Electronics,850,13-09-2016 13:16,Rainy,14,Morocco,Asia
Electronics,All Other Electronics,700,13-09-2016 13:16,Rainy,5,Morocco,Asia
Electronics,All Other Electronics,525,13-09-2016 13:16,Rainy,10,Morocco,Asia
Electronics,All Other Electronics,725,13-09-2016 13:16,Rainy,16,Morocco,Asia
Electronics,All Other Electronics,900,11-06-2016 18:53,Rainy,8,Morocco,Asia
